time,low,high,open,close,volume
2017-08-12,303.61,319.7,309.65,308.35,175575.27441116763
2017-08-13,287.0,309.95,308.35,296.66,196015.46006708092
2017-08-14,294.96,309.35,296.67,299.16,116393.36475547795
2017-08-15,267.0,299.18,299.16,286.71,213469.49369544262
2017-08-16,280.0,303.9,286.71,300.45,125513.82855209665
2017-08-17,298.0,309.41,300.45,300.67,117913.06770257876
2017-08-18,287.0,306.09,300.66,292.87,132117.7364319433
2017-08-19,287.0,298.7,292.86,293.58,68015.67500724283
2017-08-20,289.5,298.5,293.58,297.79,55102.04407497107
2017-08-21,295.27,344.34,297.79,322.0,312029.8741107932
2017-08-22,292.0,329.97,322.0,314.19,200165.5668560068
2017-08-23,313.72,324.61,314.19,317.5,102639.35578646573
2017-08-24,316.0,328.0,317.5,324.56,77759.29281317009
2017-08-25,324.38,336.99,324.56,330.14,118401.41049801742
2017-08-26,325.1,334.51,330.14,332.99,64246.34816484244
2017-08-27,332.44,348.2,332.99,348.2,94727.1809253853
2017-08-28,336.35,349.99,348.2,347.54,111495.22073892785
2017-08-29,347.54,374.91,347.54,372.48,172759.55118813712
2017-08-30,368.3,392.0,372.48,384.1,164878.68754003328
2017-08-31,381.2,389.97,384.1,389.2,119008.82851470532
2017-09-01,386.98,396.88,389.2,392.87,160625.63666625417
2017-09-02,333.0,393.76,392.87,354.87,293355.85907920415
2017-09-03,344.0,372.0,354.88,353.06,137268.86305023724
2017-09-04,285.0,353.15,353.06,316.86,458363.97586800746
2017-09-05,290.0,325.0,316.87,320.08,318345.08443582355
2017-09-06,319.3,345.0,320.09,339.38,194954.19593943172
2017-09-07,323.26,339.38,339.38,335.56,103175.36266456022
2017-09-08,292.71,335.56,335.56,307.96,299130.54105004907
2017-09-09,294.0,313.87,307.96,304.99,97355.03034048829
2017-09-10,285.0,306.5,305.0,300.33,123361.66149130421
2017-09-11,288.0,307.97,300.34,298.47,131872.01197786606
2017-09-12,286.0,316.19,298.47,294.5,193866.58976530173
2017-09-13,256.41,294.5,294.5,275.71,330026.41740092245
2017-09-14,221.3,280.75,275.71,223.85,517639.0817946572
2017-09-15,202.25,270.0,223.85,260.88,667691.4083156805
2017-09-16,247.1,278.0,260.87,255.84,194274.24114785288
2017-09-17,240.15,272.0,255.85,259.66,127514.74772369453
2017-09-18,259.65,303.78,259.66,298.0,298148.2419927643
2017-09-19,275.25,301.0,298.0,282.8,172838.46434059046
2017-09-20,278.04,293.71,282.94,283.55,108924.54300683714
2017-09-21,252.55,286.99,283.55,258.11,211088.93252844797
2017-09-22,254.01,272.0,258.11,263.88,120473.05688254375
2017-09-23,260.02,286.63,263.88,286.03,79343.853527801
2017-09-24,276.23,294.89,286.03,283.21,95448.6682210691
2017-09-25,282.66,296.7,283.21,294.41,90047.1869631091
2017-09-26,286.0,295.48,294.41,288.77,64074.74729666135
2017-09-27,288.25,312.75,288.77,309.85,121905.91012242681
2017-09-28,298.1,310.0,309.86,302.33,94872.87426244727
2017-09-29,278.0,302.6,302.33,291.88,165273.02834076845
2017-09-30,291.25,304.69,291.88,301.57,62093.31887723941
2017-10-01,295.75,303.25,301.57,303.25,42910.470584267
2017-10-02,293.73,303.5,303.25,296.72,62589.24548424581
2017-10-03,287.65,299.0,296.78,292.36,59958.73696597193
2017-10-04,289.62,295.0,292.36,292.0,42408.16339292738
2017-10-05,286.44,296.99,292.0,294.89,44754.00010260956
2017-10-06,294.21,308.5,294.89,307.73,95956.7830707918
2017-10-07,304.57,314.62,307.73,311.12,66524.25999297271
2017-10-08,308.62,313.6,311.12,309.2,44589.084232639136
2017-10-09,285.88,309.32,309.2,297.0,145512.8241224277
2017-10-10,290.23,305.0,297.0,297.99,88300.16104588863
2017-10-11,297.53,303.0,297.99,302.0,45397.39333105018
2017-10-12,300.3,307.0,302.0,302.12,114002.13062999207
2017-10-13,298.29,345.0,302.12,335.89,272932.40100395586
2017-10-14,332.46,347.0,335.85,338.37,91557.12069490716
2017-10-15,320.0,341.0,338.37,336.89,103363.7383346034
2017-10-16,330.84,350.0,336.89,334.36,140568.68287796163
2017-10-17,310.5,334.66,334.33,316.37,117183.55617481798
2017-10-18,287.4,316.53,316.32,313.59,167624.58903338973
2017-10-19,305.34,316.21,313.59,308.02,84535.78998177045
2017-10-20,302.0,311.53,308.02,303.15,93615.79062347407
2017-10-21,291.38,303.74,303.16,300.0,116943.66539020446
2017-10-22,291.81,306.55,300.0,295.14,62949.258536176356
2017-10-23,275.46,295.15,295.14,285.83,130409.73520391864
2017-10-24,280.3,311.7,285.84,296.99,173118.46810103187
2017-10-25,288.05,300.97,297.0,296.76,73849.4692647297
2017-10-26,293.81,299.95,296.76,295.98,46574.43418010856
2017-10-27,291.53,298.98,295.98,297.59,40781.36186865328
2017-10-28,293.51,297.9,297.48,295.11,27237.43966032437
2017-10-29,294.29,310.0,295.12,303.38,68441.65147845243
2017-10-30,302.53,309.69,303.39,306.87,42525.50944584413
2017-10-31,303.49,309.94,306.87,303.51,61321.85743897014
2017-11-01,289.51,305.0,303.51,290.82,116199.62210399786
2017-11-02,278.88,296.0,290.84,285.4,201631.66898667623
2017-11-03,285.4,308.06,285.4,306.0,121278.95743577858
2017-11-04,295.0,306.0,306.0,301.66,64928.85423257106
2017-11-05,295.64,302.0,301.74,296.57,55753.18095433123
2017-11-06,292.0,304.9,296.58,297.32,89982.42383483736
2017-11-07,287.0,304.0,297.32,292.42,149215.6264089034
